utt_id,session,speaker,label,emotion,start,end,wav_path,video_path,transcript
Ses05F_impro06_M014,Session5,Session5_M,2,sad,129.24,133.91,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M014.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,Of course not.  You have no idea what it's like to lose a kid.
Ses05F_impro06_M017,Session5,Session5_M,0,neutral,146.36,149.21,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M017.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,Is there a funeral planned? or-
Ses05F_impro06_M018,Session5,Session5_M,0,neutral,155.06,157.7158,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M018.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,"Cool, Well, If you want me to go with you, I will."
Ses05F_impro06_M019,Session5,Session5_M,0,neutral,158.05,159.89,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M019.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,No problem.
Ses05F_impro06_M020,Session5,Session5_M,2,sad,178.74,184.46,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M020.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,"Right, it just doesn't make any sense, it's not real.  It doesn't feel real."
Ses05F_impro06_M021,Session5,Session5_M,0,neutral,184.7,186.34,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M021.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,yeah.
Ses05F_impro06_M022,Session5,Session5_M,0,neutral,187.9,200.71,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M022.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,"Do you know what, it's going to pass,eventually, I mean it'll never pass, it'll always be there, and you'll always remember and everything like that, but you know.  It'll get easier I guess."
Ses05F_impro06_M023,Session5,Session5_M,0,neutral,201.61,203.7,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M023.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,That's the best way to put it.
Ses05F_impro06_M024,Session5,Session5_M,0,neutral,207.09,209.07,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,Absolutely.
Ses05F_impro06_M025,Session5,Session5_M,0,neutral,210.48,221.85,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M025.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro06.avi,"Do you know what, if it was me that died, I'd really want you to be crying and being really upset too any way. So, I think you should definitely do this, because it's trying what it's supposed to be."
Ses05F_impro07_F000,Session5,Session5_F,1,happy,2.7258,4.66,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F000.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,So guess what.
Ses05F_impro07_F001,Session5,Session5_F,1,happy,5.02,7.81,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,I got into college.
Ses05F_impro07_F002,Session5,Session5_F,1,happy,9.23,10.25,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F002.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,U.S.C..
Ses05F_impro07_F003,Session5,Session5_F,1,happy,11.08,12.57,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F003.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,yeah.
Ses05F_impro07_F004,Session5,Session5_F,1,happy,13.65,14.79,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F004.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,No.
Ses05F_impro07_F005,Session5,Session5_F,1,happy,14.97,16.7,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F005.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,I'll stay in town.
Ses05F_impro07_F006,Session5,Session5_F,1,happy,19.37,21.68,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F006.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Uh- I don't know.
Ses05F_impro07_F007,Session5,Session5_F,0,neutral,24.01,27.77,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F007.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Well, I don't want to, I don't want to live with my mom."
Ses05F_impro07_F008,Session5,Session5_F,1,happy,30.8,35.79,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F008.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Whoa.  What an idea.  Where would you want to live?
Ses05F_impro07_F011,Session5,Session5_F,1,happy,49.76,52.88,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F011.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Whoa, this is going to be so much fun."
Ses05F_impro07_F012,Session5,Session5_F,1,happy,54.16,58.26,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F012.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Thank you. I know, I'm really, really, really excited."
Ses05F_impro07_F013,Session5,Session5_F,1,happy,60.24,64.57,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F013.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"I know they have a really, really great program for what I want to do."
Ses05F_impro07_F014,Session5,Session5_F,1,happy,70.8,73.34,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F014.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Can we for real live together?
Ses05F_impro07_F015,Session5,Session5_F,1,happy,75.27,76.66,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F015.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,awesome.
Ses05F_impro07_F016,Session5,Session5_F,1,happy,77.12,79.84,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F016.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,So should we get a place near campus? or-
Ses05F_impro07_F017,Session5,Session5_F,1,happy,85.88,87.12,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F017.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,okay.
Ses05F_impro07_F021,Session5,Session5_F,1,happy,95.57,98.8,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F021.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,It's going to be ridiculous.  It's going to be so cool.
Ses05F_impro07_F023,Session5,Session5_F,1,happy,104.24,108.42,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F023.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"[LAUGHTER] Oh, I'm going to be working too, I mean."
Ses05F_impro07_F024,Session5,Session5_F,1,happy,117.3,119.36,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,I- I hear the same.
Ses05F_impro07_F025,Session5,Session5_F,1,happy,119.44,121.72,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F025.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"I don't know how I feel about that, but-"
Ses05F_impro07_F026,Session5,Session5_F,1,happy,123.69,124.93,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F026.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,oh yeah.
Ses05F_impro07_F027,Session5,Session5_F,1,happy,125.05,126.54,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F027.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,oh yeah.
Ses05F_impro07_F028,Session5,Session5_F,1,happy,129.9,133.96,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F028.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"[LAUGHTER] Oh, it'll be awesome, that's for sure."
Ses05F_impro07_F029,Session5,Session5_F,1,happy,135.73,139.15,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F029.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Better than if I'd picked up and moved to Boston.
Ses05F_impro07_F030,Session5,Session5_F,1,happy,144.47,146.71,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F030.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,[LAUGHTER] by yourself.
Ses05F_impro07_F031,Session5,Session5_F,1,happy,147.16,149.35,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F031.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,you'd be that kid
Ses05F_impro07_F032,Session5,Session5_F,1,happy,149.5,152.36,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F032.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"living near campus, and not going to school."
Ses05F_impro07_F033,Session5,Session5_F,1,happy,158.12,160.02,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F033.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,[LAUGHTER]
Ses05F_impro07_F034,Session5,Session5_F,1,happy,162.81,164.04,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F034.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,yeah.
Ses05F_impro07_F035,Session5,Session5_F,1,happy,169.44,172.37,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F035.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,We should go apartment shop-er-hunting.
Ses05F_impro07_F036,Session5,Session5_F,1,happy,172.66,174.02,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F036.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Let's go tomorrow.
Ses05F_impro07_F037,Session5,Session5_F,1,happy,174.65,175.73,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F037.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,yeah.
Ses05F_impro07_F038,Session5,Session5_F,1,happy,177.21,179.14,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F038.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Woo-
Ses05F_impro07_F039,Session5,Session5_F,1,happy,179.6,180.76,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F039.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,exciting.
Ses05F_impro07_M000,Session5,Session5_M,1,happy,4.24,5.2953,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M000.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,what
Ses05F_impro07_M001,Session5,Session5_M,1,happy,7.15,10.08,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Shut up.  What'd you get, where'd you get accepted to? please"
Ses05F_impro07_M002,Session5,Session5_M,1,happy,10.11,12.34,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M002.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Oh, sweet."
Ses05F_impro07_M003,Session5,Session5_M,1,happy,12.36,14.26,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M003.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,So you're not going to leave me.
Ses05F_impro07_M004,Session5,Session5_M,1,happy,14.45,17.7449,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M004.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"oh, good good good good good good."
Ses05F_impro07_M005,Session5,Session5_M,1,happy,17.7762,19.94,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M005.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Are you going to live on campus?  Where are you going to live?
Ses05F_impro07_M006,Session5,Session5_M,1,happy,21.06,25.82,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M006.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Uh! stay over here.  Like travel to school. because you are so close to me
Ses05F_impro07_M007,Session5,Session5_M,1,happy,27.2,31.37,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M007.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Okay, you're right, you're right, you're right,  right.  Maybe we should get a place together."
Ses05F_impro07_M008,Session5,Session5_M,1,happy,31.62,34.09,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M008.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,That'll be awesome.
Ses05F_impro07_M009,Session5,Session5_M,1,happy,34.9,42.61,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M009.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"I don't know.  Well.  I wouldn't mind living by the U.S.C. campus, you know, but I'm not going to go to school right now, so."
Ses05F_impro07_M011,Session5,Session5_M,1,happy,44.94,50.17,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M011.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,But I'd love to go all the US- all the U.S.C. parties and do all that crazy stuff with you.
Ses05F_impro07_M012,Session5,Session5_M,1,happy,50.66,53.3286,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M012.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,it is going to be so much fun. Yes.
Ses05F_impro07_M013,Session5,Session5_M,1,happy,53.3599,55.99,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M013.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Uh! I'm so happy that you're not going to go away.
Ses05F_impro07_M014,Session5,Session5_M,1,happy,56.79,60.95,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M014.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Oh, I bet you're going to love it too.  You always wanted to go to U.S.C.."
Ses05F_impro07_M015,Session5,Session5_M,1,happy,63.73,71.24,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M015.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"You're going to have so much fun.  And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together."
Ses05F_impro07_M016,Session5,Session5_M,1,happy,72.37,77.5,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M016.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Sure, why not.  I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want."
Ses05F_impro07_M017,Session5,Session5_M,1,happy,79.03,81.54,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M017.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,That'll be great. That'll be great.
Ses05F_impro07_M018,Session5,Session5_M,1,happy,81.57,88.16,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M018.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.  Do you know any people that might be out there?"
Ses05F_impro07_M019,Session5,Session5_M,1,happy,89.22,90.16,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M019.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Yeah, me either."
Ses05F_impro07_M020,Session5,Session5_M,1,happy,90.17,96.2,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M020.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"[garbage] I know, I know, I know, we'll figure it out.  Right?  [garbage] it is going to be so much fun."
Ses05F_impro07_M021,Session5,Session5_M,1,happy,97.78,101.5,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M021.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"You can't make fun of me because I'm not going to school, though, because I'm going to be working though."
Ses05F_impro07_M024,Session5,Session5_M,1,happy,118.97,122.64,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,Woo- I I do.
Ses05F_impro07_M025,Session5,Session5_M,1,happy,122.65,128.77,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M025.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,I know exactly how you feel about that. I think you feel really excited about it.  I know you are. I can tell. I know you.
Ses05F_impro07_M026,Session5,Session5_M,1,happy,128.8,131.53,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M026.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,You're a wild and crazy woman.
Ses05F_impro07_M027,Session5,Session5_M,1,happy,132.69,136.23,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M027.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Uh huh, it will be awesome."
Ses05F_impro07_M029,Session5,Session5_M,1,happy,143.98,149.67,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M029.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"living near the U.S.C. campus by myself, not going to school there. just really pathetic and sad."
Ses05F_impro07_M030,Session5,Session5_M,1,happy,151.02,161.48,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M030.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Exactly.  Mooching off of all like the college experiences, that would've been me but you have saved me from that disaster. Thank you. Thank you very much."
Ses05F_impro07_M031,Session5,Session5_M,1,happy,161.57,163.08,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M031.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Oh, it's going to be so much fun."
Ses05F_impro07_M032,Session5,Session5_M,1,happy,164.35,170.8,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M032.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session5/dialog/avi/DivX/Ses05F_impro07.avi,"Well, congratulations. and to me too, because now I get to-have-"
